business_id,billed amount,log_billed_amount,product,product_idx,size,size_idx,region,region_idx,industry,industry_idx
b00000,2218.42337871,7.70455203279,DisplayOnTarget,0,size_g_100,0,northeast,0,other_ind,0
b00001,4839.42487668,8.48455116552,Email Marketing,1,size_less_50,1,northeast,0,other_ind,0
b00002,1204.04428668,7.09344140815,Social,2,unavailable,2,northeast,0,other_ind,0
b00003,1478.45798542,7.29875492185,DisplayOnTarget,0,size_less_50,1,south,1,other_ind,0
b00004,1914.52288997,7.55722372696,DisplayOnTarget,0,size_less_50,1,south,1,offices_of_physicians_except_mental_health_specialists,1
b00005,15017.7125897,9.61698562276,DisplayOnTarget,0,unavailable,2,south,1,other_ind,0
b00006,1553.92666703,7.34854034,Email Marketing,1,size_50_100,3,northeast,0,food_services_and_drinking_places,2
b00007,1430.17994247,7.26555554924,Social,2,size_less_50,1,midwest,2,other_ind,0
b00008,5609.44323145,8.63220674786,SEM,3,size_less_50,1,northeast,0,other_ind,0
b00009,1898.97386855,7.54906895008,DisplayOnTarget,0,size_less_50,1,west,3,offices_of_all_other_miscellaneous_health_practitioners,3
b00010,5022.55834755,8.52169471385,SEM,3,size_less_50,1,west,3,offices_of_all_other_miscellaneous_health_practitioners,3
b00011,3776.77299267,8.23662521836,SEM,3,unavailable,2,northeast,0,other_ind,0
b00012,1573.45242048,7.36102747803,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00013,1393.47127618,7.23955323399,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00014,1412.01855613,7.2527755597,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00015,342.677194963,5.83678888148,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00016,419.588902775,6.03927542902,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00017,7413.67962003,8.91108216994,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00018,1993.50193039,7.59764813516,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00019,757.117260957,6.62951814363,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00020,1076.42715948,6.98140265031,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00021,2312.22880044,7.74596718703,DisplayOnTarget,0,size_less_50,1,midwest,2,other_ind,0
b00022,1478.38016558,7.29870228466,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00023,365.843690181,5.90220616617,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00024,5522.80324159,8.61664084399,DisplayOnTarget,0,size_less_50,1,midwest,2,other_ind,0
b00025,2465.28077725,7.81006098557,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00026,987.797430423,6.89547764679,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00027,557.323296876,6.32314549682,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00028,856.852359748,6.75326562808,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00029,1176.56590688,7.07035522605,DisplayOnTarget,0,size_50_100,3,midwest,2,new_car_dealers,4
b00030,1152.85384887,7.04999575496,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00031,1024.19770589,6.93166485913,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00032,1434.00847721,7.26822893272,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00033,1316.400945,7.18265673494,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00034,6121.50317565,8.71956296228,SEM,3,size_less_50,1,midwest,2,other_ind,0
b00035,4531.44507252,8.41879616816,SEM,3,size_less_50,1,south,1,food_services_and_drinking_places,2
b00036,1030.94986005,6.93823585049,DisplayOnTarget,0,size_less_50,1,west,3,other_ind,0
b00037,16591.2479736,9.7166306048,SEM,3,size_less_50,1,south,1,offices_of_dentists,5
b00038,949.291651595,6.85571607657,Email Marketing,1,size_50_100,3,northeast,0,elementary_and_secondary_schools,6
b00039,12622.4391979,9.44323139776,SEM,3,size_50_100,3,northeast,0,elementary_and_secondary_schools,6
b00040,2729.46559212,7.91186111521,DisplayOnTarget,0,unavailable,2,midwest,2,other_ind,0
b00041,953.289799238,6.85991894897,Email Marketing,1,unavailable,2,midwest,2,other_ind,0
b00042,2361.7084606,7.7671405601,Social,2,unavailable,2,midwest,2,other_ind,0
b00043,12098.2592842,9.40081686042,DisplayOnTarget,0,size_less_50,1,south,1,offices_of_lawyers,7
b00044,11982.9971116,9.39124401664,SEM,3,size_less_50,1,south,1,offices_of_lawyers,7
b00045,1530.44066602,7.33331098993,Social,2,unavailable,2,northeast,0,other_ind,0
b00046,2553.96103394,7.8454007796,Email Marketing,1,size_50_100,3,midwest,2,elementary_and_secondary_schools,6
b00047,997.589698935,6.90534206846,DisplayOnTarget,0,size_g_100,0,northeast,0,other_ind,0
b00048,711.486810085,6.56735687918,DisplayOnTarget,0,size_less_50,1,south,1,other_ind,0
b00049,1630.94896176,7.39691730952,Social,2,size_less_50,1,south,1,other_ind,0
b00050,469.857313274,6.15242905983,DisplayOnTarget,0,size_less_50,1,south,1,other_ind,0
b00051,9290.37812991,9.13673453388,SEM,3,unavailable,2,south,1,other_ind,0
b00052,2330.82362806,7.75397697253,Email Marketing,1,size_less_50,1,south,1,other_ind,0
b00053,3687.20118159,8.21262296186,Email Marketing,1,size_50_100,3,south,1,new_car_dealers,4
b00054,11833.6018043,9.37869837423,SEM,3,size_less_50,1,northeast,0,offices_of_lawyers,7
b00055,402.27048913,5.99712472088,DisplayOnTarget,0,size_less_50,1,northeast,0,other_ind,0
b00056,1533.46300187,7.33528385667,DisplayOnTarget,0,size_less_50,1,south,1,other_ind,0
b00057,3048.07547644,8.02226567911,DisplayOnTarget,0,size_50_100,3,south,1,fullservice_restaurants,8
b00058,1625.41067977,7.39351578885,SEM,3,unavailable,2,northeast,0,offices_of_lawyers,7
b00059,2435.49600733,7.79790571388,DisplayOnTarget,0,unavailable,2,northeast,0,fullservice_restaurants,8
b00060,11969.419361,9.39011028952,DisplayOnTarget,0,unavailable,2,south,1,offices_of_lawyers,7
b00061,1193.44078542,7.08459583032,DisplayOnTarget,0,size_less_50,1,south,1,other_ind,0
b00062,1882.07782498,7.54013167156,Email Marketing,1,size_less_50,1,south,1,other_ind,0
b00063,2899.81278077,7.97240145554,Social,2,size_less_50,1,south,1,other_ind,0
b00064,1630.68311101,7.39675429252,Email Marketing,1,unavailable,2,northeast,0,other_ind,0
b00065,465.414601736,6.14292862497,DisplayOnTarget,0,size_g_100,0,northeast,0,other_ind,0
b00066,4975.95564908,8.51237272141,SEM,3,size_less_50,1,midwest,2,other_ind,0
b00067,479.346008287,6.17242269214,SEM,3,unavailable,2,northeast,0,fitness_and_recreational_sports_centers,9
b00068,6473.03074344,8.77539970802,DisplayOnTarget,0,size_g_100,0,midwest,2,other_ind,0
b00069,865.488500593,6.7632940881,Email Marketing,1,size_g_100,0,midwest,2,other_ind,0
b00070,1413.93039456,7.25412861933,Social,2,unavailable,2,west,3,offices_of_real_estate_agents_and_brokers,10
b00071,1473.50974841,7.29540241798,Social,2,unavailable,2,south,1,other_ind,0
b00072,5423.14635348,8.59843143403,SEM,3,size_less_50,1,northeast,0,elementary_and_secondary_schools,6
b00073,6175.88107738,8.72840683591,SEM,3,size_less_50,1,west,3,other_ind,0
b00074,3083.21223028,8.0337272644,DisplayOnTarget,0,size_50_100,3,west,3,new_car_dealers,4
b00075,16127.5535944,9.68828449157,SEM,3,size_50_100,3,west,3,new_car_dealers,4
b00076,2889.31506464,7.96877475116,DisplayOnTarget,0,size_less_50,1,south,1,other_ind,0
b00077,5279.45726013,8.57157857977,Social,2,size_50_100,3,northeast,0,beauty_salons,11
b00078,2311.18751369,7.74551674662,Social,2,size_less_50,1,northeast,0,other_ind,0
b00079,2012.73147078,7.60724801922,DisplayOnTarget,0,unavailable,2,northeast,0,offices_of_physicians_except_mental_health_specialists,1
b00080,1340.32518508,7.20066753894,DisplayOnTarget,0,size_less_50,1,midwest,2,other_ind,0
b00081,8661.58848963,9.0666534131,Email Marketing,1,size_g_100,0,northeast,0,other_ind,0
b00082,8223.08750537,9.01470102645,Social,2,size_g_100,0,northeast,0,other_ind,0
b00083,15475.2899839,9.64699983624,SEM,3,size_less_50,1,south,1,other_ind,0
b00084,6058.91078358,8.70928532423,Social,2,size_less_50,1,south,1,other_ind,0
b00085,1024.20494972,6.93167193179,Email Marketing,1,size_50_100,3,northeast,0,other_ind,0
b00086,1378.74694156,7.22893035229,Social,2,size_50_100,3,northeast,0,other_ind,0
b00087,1523.6391421,7.32885692481,DisplayOnTarget,0,size_less_50,1,midwest,2,other_ind,0
b00088,5016.8346904,8.52055447405,DisplayOnTarget,0,size_less_50,1,northeast,0,insurance_agencies_and_brokerages,12
b00089,12091.7840229,9.40028149458,DisplayOnTarget,0,unavailable,2,midwest,2,other_ind,0
b00090,4516.29604156,8.41544747705,Social,2,size_less_50,1,south,1,other_ind,0
b00091,1716.3964857,7.44798230563,SEM,3,size_less_50,1,midwest,2,other_ind,0
b00092,542.263375306,6.29575181571,DisplayOnTarget,0,size_less_50,1,south,1,other_ind,0
b00093,2979.06774778,7.99936569424,DisplayOnTarget,0,size_50_100,3,south,1,other_ind,0
b00094,2287.48959391,7.73521024803,Social,2,size_less_50,1,northeast,0,other_ind,0
b00095,623.772341561,6.43578546456,DisplayOnTarget,0,size_less_50,1,south,1,other_ind,0
b00096,8153.45565776,9.00619712346,DisplayOnTarget,0,size_less_50,1,northeast,0,other_ind,0
b00097,627.509137156,6.4417582321,DisplayOnTarget,0,size_less_50,1,northeast,0,offices_of_dentists,5
b00098,914.142499794,6.81798646717,Email Marketing,1,size_less_50,1,northeast,0,offices_of_dentists,5
b00099,1800.00289267,7.49554355092,Email Marketing,1,unavailable,2,midwest,2,other_ind,0
b00100,850.652116411,6.74600325112,Email Marketing,1,unavailable,2,south,1,other_ind,0
b00101,1373.44748809,7.22507927262,DisplayOnTarget,0,size_less_50,1,northeast,0,other_ind,0
b00102,1570.78691889,7.35933199499,Social,2,size_less_50,1,south,1,other_ind,0
b00103,4724.50114507,8.46051725659,SEM,3,size_less_50,1,northeast,0,other_ind,0
b00104,24229.538476,10.095327766,SEM,3,size_less_50,1,south,1,other_ind,0
b00105,2550.15929185,7.84391110359,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00106,1623.82644699,7.39254064739,DisplayOnTarget,0,size_less_50,1,south,1,other_ind,0
b00107,1003.54506351,6.91129407356,Email Marketing,1,size_less_50,1,midwest,2,general_automotive_repair,13
b00108,1209.18714126,7.09770362876,Email Marketing,1,size_less_50,1,midwest,2,new_car_dealers,4
b00109,30121.2436657,10.3129859714,SEM,3,size_g_100,0,midwest,2,other_ind,0
b00110,15715.6932363,9.66241506129,SEM,3,unavailable,2,south,1,offices_of_dentists,5
b00111,1357.86378019,7.21366799395,Social,2,unavailable,2,south,1,food_services_and_drinking_places,2
b00112,1525.40890463,7.33001778728,Email Marketing,1,size_50_100,3,midwest,2,new_car_dealers,4
b00113,1580.90699475,7.36575400863,Email Marketing,1,size_less_50,1,midwest,2,new_car_dealers,4
b00114,2526.54087968,7.83460640496,SEM,3,size_less_50,1,south,1,other_ind,0
b00115,930.809893972,6.83605506091,DisplayOnTarget,0,size_less_50,1,northeast,0,other_ind,0
b00116,1557.38203985,7.35076151094,DisplayOnTarget,0,size_50_100,3,midwest,2,other_ind,0
b00117,737.92604261,6.60384360631,Email Marketing,1,unavailable,2,midwest,2,other_ind,0
b00118,733.132416041,6.59732633501,Email Marketing,1,size_50_100,3,midwest,2,other_ind,0
b00119,1080.52433077,6.98520169376,Email Marketing,1,size_less_50,1,northeast,0,other_ind,0
b00120,2364.15643819,7.76817655155,SEM,3,size_less_50,1,west,3,offices_of_physicians_except_mental_health_specialists,1
b00121,1397.20967801,7.24223243963,DisplayOnTarget,0,size_less_50,1,northeast,0,offices_of_dentists,5
b00122,698.744660376,6.54928538276,DisplayOnTarget,0,unavailable,2,south,1,other_ind,0
b00123,7403.16232774,8.90966252949,Email Marketing,1,unavailable,2,south,1,other_ind,0
b00124,539.019154385,6.28975110717,DisplayOnTarget,0,size_less_50,1,northeast,0,other_ind,0
b00125,811.529522141,6.69892076601,Email Marketing,1,size_50_100,3,midwest,2,new_car_dealers,4
b00126,2545.72119203,7.84216926489,DisplayOnTarget,0,size_less_50,1,midwest,2,other_ind,0
b00127,773.477400591,6.65089645251,DisplayOnTarget,0,size_less_50,1,northeast,0,other_ind,0
b00128,2016.50364905,7.60912042391,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00129,535.602253323,6.28339182091,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00130,897.018703999,6.79907671357,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00131,726.038507827,6.5876030545,DisplayOnTarget,0,unavailable,2,south,1,other_ind,0
b00132,2036.81492642,7.61914255615,DisplayOnTarget,0,size_less_50,1,south,1,offices_of_physicians_except_mental_health_specialists,1
b00133,1842.20828598,7.51872028642,DisplayOnTarget,0,size_less_50,1,south,1,offices_of_physicians_except_mental_health_specialists,1
b00134,404.059560289,6.00156229355,DisplayOnTarget,0,unavailable,2,south,1,other_ind,0
b00135,741.382019242,6.60851603798,DisplayOnTarget,0,size_less_50,1,south,1,offices_of_physicians_except_mental_health_specialists,1
b00136,1431.84938366,7.26672216298,DisplayOnTarget,0,size_less_50,1,midwest,2,offices_of_physicians_except_mental_health_specialists,1
b00137,595.432814146,6.38928855984,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00138,499.204245736,6.2130153221,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00139,408.776676367,6.01316898337,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00140,16417.5081439,9.70610361411,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00141,1127.74281896,7.02797340869,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00142,640.174557274,6.46174088491,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00143,610.54055577,6.41434472176,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00144,449.83494011,6.10888071572,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00145,689.795315645,6.53639490959,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00146,1059.27126549,6.96533646529,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00147,1004.40078978,6.9121464136,DisplayOnTarget,0,size_less_50,1,northeast,0,offices_of_dentists,5
b00148,643.946247863,6.46761525657,DisplayOnTarget,0,size_less_50,1,northeast,0,other_ind,0
b00149,2259.19453777,7.72276362952,DisplayOnTarget,0,size_less_50,1,northeast,0,offices_of_lawyers,7
b00150,1518.87529437,7.32572540203,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00151,1325.25605086,7.18936096568,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00152,1110.67875343,7.012726597,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00153,4535.41515026,8.41967190197,DisplayOnTarget,0,size_less_50,1,northeast,0,offices_of_real_estate_agents_and_brokers,10
b00154,865.806829152,6.76366182265,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00155,828.008176214,6.71902302899,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00156,7122.10912817,8.87095918641,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00157,920.252509412,6.82464809914,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00158,508.457047401,6.2313807427,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00159,486.128599715,6.18647319736,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00160,335.421365285,5.81538754827,DisplayOnTarget,0,size_less_50,1,northeast,0,fitness_and_recreational_sports_centers,9
b00161,593.111309643,6.38538208736,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00162,762.124973004,6.63611054881,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00163,1708.30765514,7.44325848409,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00164,743.94399273,6.61196575341,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00165,794.35258319,6.67752742212,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00166,1178.15427784,7.07170432154,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00167,437.463052755,6.08099225139,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00168,834.928258034,6.72734580264,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00169,842.544524534,6.73642650894,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00170,1555.55928467,7.34959042855,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00171,553.596208106,6.31643555476,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00172,947.699426694,6.85403739153,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00173,1189.89471521,7.08162010758,DisplayOnTarget,0,unavailable,2,south,1,other_ind,0
b00174,1616.81350504,7.388212519,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00175,650.877902179,6.47832207036,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00176,532.946722188,6.2784214608,DisplayOnTarget,0,size_g_100,0,northeast,0,other_ind,0
b00177,511.29000778,6.23693695912,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00178,5099.41628432,8.53688135811,Social,2,size_less_50,1,south,1,offices_of_physicians_except_mental_health_specialists,1
b00179,798.343301332,6.68253870711,Email Marketing,1,size_less_50,1,northeast,0,other_ind,0
b00180,1530.42546148,7.33330105513,Social,2,size_g_100,0,midwest,2,other_ind,0
b00181,1831.6654644,7.51298092179,DisplayOnTarget,0,size_less_50,1,midwest,2,other_ind,0
b00182,981.604831449,6.8891888154,Email Marketing,1,size_less_50,1,northeast,0,new_car_dealers,4
b00183,2477.31158079,7.81492921116,Email Marketing,1,unavailable,2,northeast,0,other_ind,0
b00184,798.52503039,6.68276631393,DisplayOnTarget,0,size_less_50,1,midwest,2,other_ind,0
b00185,2790.33422691,7.93391666223,SEM,3,size_less_50,1,south,1,offices_of_dentists,5
b00186,776.091276298,6.65427013736,DisplayOnTarget,0,size_less_50,1,northeast,0,other_ind,0
b00187,568.893789186,6.34369375446,DisplayOnTarget,0,size_50_100,3,northeast,0,other_ind,0
b00188,2862.61018271,7.9594891389,SEM,3,size_50_100,3,northeast,0,other_ind,0
b00189,8006.33099464,8.98798788202,DisplayOnTarget,0,unavailable,2,south,1,other_ind,0
b00190,2526.9636455,7.83477372086,Email Marketing,1,unavailable,2,south,1,other_ind,0
b00191,871.942164708,6.77072309683,Email Marketing,1,size_less_50,1,midwest,2,other_ind,0
b00192,1323.88747432,7.1883277437,DisplayOnTarget,0,size_less_50,1,midwest,2,other_ind,0
b00193,1072.50758925,6.977754727,Email Marketing,1,size_g_100,0,midwest,2,other_ind,0
b00194,3006.64131178,8.00857889146,DisplayOnTarget,0,size_less_50,1,west,3,other_ind,0
b00195,1428.57929755,7.26443573119,DisplayOnTarget,0,size_less_50,1,south,1,other_ind,0
b00196,1348.97789158,7.20710246733,Social,2,size_50_100,3,south,1,other_ind,0
b00197,4245.78303932,8.35368154329,Social,2,size_g_100,0,midwest,2,other_ind,0
b00198,3160.96533173,8.05863274465,SEM,3,size_less_50,1,northeast,0,other_ind,0
b00199,1538.74137271,7.33872007079,SEM,3,unavailable,2,midwest,2,beauty_salons,11
b00200,1047.36680311,6.95403448678,Email Marketing,1,unavailable,2,midwest,2,other_ind,0
b00201,2917.31912723,7.97842036643,DisplayOnTarget,0,size_less_50,1,northeast,0,other_ind,0
b00202,1032.26587949,6.93951154802,Email Marketing,1,size_less_50,1,midwest,2,other_ind,0
b00203,743.793345906,6.61176323537,DisplayOnTarget,0,size_less_50,1,south,1,offices_of_dentists,5
b00204,885.493832304,6.78614549199,Social,2,unavailable,2,south,1,other_ind,0
b00205,962.100084443,6.86911848314,Social,2,size_g_100,0,northeast,0,other_ind,0
b00206,2033.33918285,7.6174346383,DisplayOnTarget,0,size_less_50,1,northeast,0,other_ind,0
b00207,1683.29236269,7.42850689431,Social,2,size_less_50,1,south,1,other_ind,0
b00208,984.700899485,6.89233793971,DisplayOnTarget,0,size_less_50,1,south,1,residential_remodelers,14
b00209,3403.59649501,8.13258794419,SEO,4,size_less_50,1,south,1,residential_remodelers,14
b00210,1109.74782491,7.01188808373,DisplayOnTarget,0,unavailable,2,south,1,other_ind,0
b00211,5993.33008631,8.69840247758,DisplayOnTarget,0,size_less_50,1,south,1,other_ind,0
b00212,2338.24422724,7.75715559647,DisplayOnTarget,0,size_less_50,1,northeast,0,offices_of_real_estate_agents_and_brokers,10
b00213,1574.76168057,7.36185922588,DisplayOnTarget,0,unavailable,2,midwest,2,other_ind,0
b00214,5569.26416569,8.6250182175,Social,2,unavailable,2,midwest,2,other_ind,0
b00215,14760.7631114,9.59972779813,SEM,3,size_less_50,1,midwest,2,offices_of_physicians_except_mental_health_specialists,1
b00216,2436.93049366,7.79849453195,SEO,4,size_less_50,1,northeast,0,other_ind,0
b00217,450.777741166,6.11097440465,SEM,3,size_less_50,1,west,3,other_ind,0
b00218,894.244923897,6.79597970174,DisplayOnTarget,0,size_less_50,1,south,1,other_ind,0
b00219,912.389489192,6.81606697039,DisplayOnTarget,0,size_less_50,1,south,1,other_ind,0
b00220,963.457110118,6.8705279722,Email Marketing,1,unavailable,2,midwest,2,other_ind,0
b00221,1849.08101351,7.5224440452,DisplayOnTarget,0,unavailable,2,south,1,other_ind,0
b00222,493.420414578,6.20136157855,Social,2,size_less_50,1,midwest,2,other_ind,0
b00223,52439.2947687,10.8674114894,SEM,3,size_less_50,1,midwest,2,other_ind,0
b00224,3170.35910972,8.06160014428,SEM,3,size_less_50,1,northeast,0,other_ind,0
b00225,7612.52239775,8.93754985425,DisplayOnTarget,0,size_less_50,1,west,3,other_ind,0
b00226,1819.26368035,7.50618712697,SEM,3,size_less_50,1,northeast,0,other_ind,0
b00227,3301.84834899,8.10223769641,DisplayOnTarget,0,size_less_50,1,midwest,2,other_ind,0
b00228,3311.18523319,8.10506148077,Email Marketing,1,size_less_50,1,midwest,2,other_ind,0
b00229,4713.32112276,8.45814806013,SEM,3,unavailable,2,northeast,0,other_ind,0
b00230,746.278699423,6.61509912216,DisplayOnTarget,0,size_less_50,1,midwest,2,other_ind,0
b00231,1467.48513299,7.29130542081,DisplayOnTarget,0,size_less_50,1,midwest,2,other_ind,0
b00232,1675.22994182,7.42370571354,DisplayOnTarget,0,size_less_50,1,northeast,0,offices_of_dentists,5
b00233,4425.47463826,8.39513281457,Email Marketing,1,size_less_50,1,midwest,2,other_ind,0
b00234,1761.16957588,7.47373339908,Email Marketing,1,size_less_50,1,midwest,2,other_ind,0
b00235,1581.45725768,7.36610201593,Email Marketing,1,size_g_100,0,midwest,2,other_ind,0
b00236,4605.32820298,8.43496921715,SEM,3,size_less_50,1,northeast,0,other_ind,0
b00237,482.726246828,6.17944971622,DisplayOnTarget,0,size_less_50,1,northeast,0,offices_of_lawyers,7
b00238,18039.3349734,9.80030992894,SEM,3,size_less_50,1,west,3,offices_of_lawyers,7
b00239,1475.74485331,7.29691812661,Social,2,size_less_50,1,northeast,0,fullservice_restaurants,8
b00240,3179.05176748,8.06433824498,SEM,3,size_less_50,1,south,1,offices_of_physicians_except_mental_health_specialists,1
b00241,3062.00194975,8.02682421297,DisplayOnTarget,0,size_g_100,0,midwest,2,other_ind,0
b00242,3117.71935287,8.04485703687,SEM,3,size_less_50,1,south,1,other_ind,0
b00243,3109.80852872,8.04231643695,SEM,3,size_less_50,1,midwest,2,other_ind,0
b00244,3254.59592157,8.0878234061,Social,2,size_less_50,1,northeast,0,plumbing_heating_and_airconditioning_contractors,15
b00245,1372.4953351,7.22438577454,DisplayOnTarget,0,size_less_50,1,midwest,2,residential_remodelers,14
b00246,1576.42163,7.36291276636,Email Marketing,1,unavailable,2,northeast,0,other_ind,0
b00247,1846.16104937,7.5208636536,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00248,4630.26668396,8.44036974455,DisplayOnTarget,0,size_less_50,1,south,1,furniture_stores,16
b00249,720.98135813,6.58061328138,Social,2,size_less_50,1,northeast,0,other_ind,0
b00250,3284.41508406,8.09694385846,Email Marketing,1,unavailable,2,northeast,0,other_ind,0
b00251,3059.32763304,8.02595044304,DisplayOnTarget,0,unavailable,2,south,1,other_ind,0
b00252,2464.33850975,7.80967869742,Email Marketing,1,size_less_50,1,northeast,0,fitness_and_recreational_sports_centers,9
b00253,1061.32236542,6.96727092415,DisplayOnTarget,0,size_less_50,1,midwest,2,offices_of_real_estate_agents_and_brokers,10
b00254,3262.90062354,8.09037184058,SEM,3,size_less_50,1,northeast,0,other_ind,0
b00255,1416.32048502,7.25581757987,Social,2,unavailable,2,northeast,0,other_ind,0
b00256,1286.63748008,7.15978748966,Email Marketing,1,size_less_50,1,south,1,other_ind,0
b00257,3197.17041699,8.07002145292,SEM,3,size_less_50,1,midwest,2,other_ind,0
b00258,6172.23329343,8.72781601144,SEM,3,size_less_50,1,midwest,2,other_ind,0
b00259,1491.98447363,7.3078623743,DisplayOnTarget,0,unavailable,2,midwest,2,other_ind,0
b00260,4632.66688396,8.44088798211,DisplayOnTarget,0,size_less_50,1,northeast,0,other_ind,0
b00261,3722.58879318,8.22217461738,DisplayOnTarget,0,size_less_50,1,northeast,0,other_ind,0
b00262,13488.7527386,9.50961148671,SEM,3,size_less_50,1,northeast,0,other_ind,0
b00263,2027.47152583,7.61454474191,Social,2,size_less_50,1,northeast,0,other_ind,0
b00264,2993.88718765,8.00432788479,Email Marketing,1,size_50_100,3,northeast,0,other_ind,0
b00265,1952.6560593,7.57694580646,Social,2,size_less_50,1,midwest,2,other_ind,0
b00266,714.418459059,6.57146886778,DisplayOnTarget,0,size_less_50,1,northeast,0,elementary_and_secondary_schools,6
b00267,2149.17093151,7.6728374335,DisplayOnTarget,0,size_less_50,1,northeast,0,other_ind,0
b00268,824.21464979,6.7144309933,Email Marketing,1,size_less_50,1,south,1,other_ind,0
b00269,798.298777073,6.68248293474,DisplayOnTarget,0,size_less_50,1,midwest,2,other_ind,0
b00270,21173.5964276,9.96051023291,SEM,3,size_less_50,1,northeast,0,offices_of_real_estate_agents_and_brokers,10
b00271,769.701424816,6.64600267967,DisplayOnTarget,0,unavailable,2,midwest,2,other_ind,0
b00272,674.890981928,6.51455116957,DisplayOnTarget,0,size_less_50,1,midwest,2,other_ind,0
b00273,736.879138528,6.6024238876,DisplayOnTarget,0,size_less_50,1,midwest,2,other_ind,0
b00274,503.504591686,6.22159283165,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b00275,2304.10436693,7.74244731894,Email Marketing,1,size_less_50,1,south,1,other_ind,0
b00276,1024.3421654,6.93180589568,DisplayOnTarget,0,size_less_50,1,south,1,other_ind,0
b00277,1163.13366846,7.0588730801,Social,2,unavailable,2,midwest,2,roofing_contractors,17
b00278,1388.4005679,7.23590769302,Email Marketing,1,size_less_50,1,midwest,2,other_ind,0
b00279,996.815369574,6.90456556683,DisplayOnTarget,0,size_less_50,1,midwest,2,general_automotive_repair,13
b00280,7223.80101125,8.88513654921,DisplayOnTarget,0,size_less_50,1,northeast,0,offices_of_physicians_except_mental_health_specialists,1
b00281,5896.656696,8.68214080758,DisplayOnTarget,0,unavailable,2,midwest,2,other_ind,0
